race_id,season,race,date,driver,team,grid,position,points,status
2026_2,2026,Chinese Grand Prix,2026-03-15,PER,Cadillac,20.0,18.0,0.0,Finished
2026_2,2026,Chinese Grand Prix,2026-03-15,BOT,Cadillac,22.0,22.0,0.0,Retired
2026_3,2026,Japanese Grand Prix,2026-03-29,RUS,Mercedes,2.0,4.0,12.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,ANT,Mercedes,1.0,1.0,25.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,LEC,Ferrari,4.0,3.0,15.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,HAM,Ferrari,6.0,6.0,8.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,NOR,McLaren,5.0,5.0,10.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,PIA,McLaren,3.0,2.0,18.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,VER,Red Bull Racing,11.0,8.0,4.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,HAD,Red Bull Racing,8.0,11.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,ALO,Aston Martin,17.0,17.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,STR,Aston Martin,18.0,18.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,ALB,Williams,14.0,14.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,SAI,Williams,15.0,15.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,GAS,Alpine,7.0,7.0,6.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,COL,Alpine,16.0,16.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,OCO,Haas F1 Team,13.0,10.0,1.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,BEA,Haas F1 Team,21.0,21.0,0.0,Retired
2026_3,2026,Japanese Grand Prix,2026-03-29,LAW,Racing Bulls,12.0,9.0,2.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,LIN,Racing Bulls,10.0,13.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,HUL,Audi,19.0,19.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,BOR,Audi,9.0,12.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,PER,Cadillac,20.0,20.0,0.0,Finished
2026_3,2026,Japanese Grand Prix,2026-03-29,BOT,Cadillac,22.0,22.0,0.0,Retired
2026_6,2026,Miami Grand Prix,2026-05-03,RUS,Mercedes,5.0,4.0,12.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,ANT,Mercedes,1.0,1.0,25.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,LEC,Ferrari,3.0,8.0,4.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,HAM,Ferrari,6.0,6.0,8.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,NOR,McLaren,4.0,2.0,18.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,PIA,McLaren,7.0,3.0,15.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,VER,Red Bull Racing,2.0,5.0,10.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,HAD,Red Bull Racing,22.0,22.0,0.0,Retired
2026_6,2026,Miami Grand Prix,2026-05-03,ALO,Aston Martin,17.0,15.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,STR,Aston Martin,19.0,17.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,ALB,Williams,15.0,10.0,1.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,SAI,Williams,13.0,9.0,2.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,GAS,Alpine,9.0,19.0,0.0,Retired
2026_6,2026,Miami Grand Prix,2026-05-03,COL,Alpine,8.0,7.0,6.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,OCO,Haas F1 Team,16.0,13.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,BEA,Haas F1 Team,12.0,11.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,LAW,Racing Bulls,11.0,21.0,0.0,Retired
2026_6,2026,Miami Grand Prix,2026-05-03,LIN,Racing Bulls,18.0,14.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,HUL,Audi,10.0,20.0,0.0,Retired
2026_6,2026,Miami Grand Prix,2026-05-03,BOR,Audi,14.0,12.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,PER,Cadillac,20.0,16.0,0.0,Finished
2026_6,2026,Miami Grand Prix,2026-05-03,BOT,Cadillac,21.0,18.0,0.0,Finished
2026_7,2026,Canadian Grand Prix,2026-05-24,RUS,Mercedes,1.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,ANT,Mercedes,2.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,LEC,Ferrari,8.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,HAM,Ferrari,5.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,NOR,McLaren,3.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,PIA,McLaren,4.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,VER,Red Bull Racing,6.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,HAD,Red Bull Racing,7.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,ALO,Aston Martin,19.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,STR,Aston Martin,21.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,ALB,Williams,18.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,SAI,Williams,15.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,GAS,Alpine,14.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,COL,Alpine,10.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,OCO,Haas F1 Team,17.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,BEA,Haas F1 Team,16.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,LAW,Racing Bulls,12.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,LIN,Racing Bulls,9.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,HUL,Audi,11.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,BOR,Audi,13.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,PER,Cadillac,20.0,,,
2026_7,2026,Canadian Grand Prix,2026-05-24,BOT,Cadillac,22.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,RUS,Mercedes,2.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,ANT,Mercedes,1.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,LEC,Ferrari,3.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,HAM,Ferrari,4.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,NOR,McLaren,5.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,PIA,McLaren,6.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,VER,Red Bull Racing,7.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,HAD,Red Bull Racing,10.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,ALO,Aston Martin,18.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,STR,Aston Martin,22.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,ALB,Williams,13.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,SAI,Williams,14.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,GAS,Alpine,9.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,COL,Alpine,11.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,OCO,Haas F1 Team,17.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,BEA,Haas F1 Team,8.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,LAW,Racing Bulls,16.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,LIN,Racing Bulls,12.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,HUL,Audi,20.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,BOR,Audi,15.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,PER,Cadillac,21.0,,,
2026_8,2026,Monaco Grand Prix,2026-06-07,BOT,Cadillac,19.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,RUS,Mercedes,2.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,ANT,Mercedes,1.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,LEC,Ferrari,3.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,HAM,Ferrari,4.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,NOR,McLaren,5.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,PIA,McLaren,6.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,VER,Red Bull Racing,7.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,HAD,Red Bull Racing,10.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,ALO,Aston Martin,18.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,STR,Aston Martin,22.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,ALB,Williams,13.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,SAI,Williams,14.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,GAS,Alpine,9.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,COL,Alpine,11.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,OCO,Haas F1 Team,17.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,BEA,Haas F1 Team,8.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,LAW,Racing Bulls,16.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,LIN,Racing Bulls,12.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,HUL,Audi,20.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,BOR,Audi,15.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,PER,Cadillac,21.0,,,
2026_9,2026,Spanish Grand Prix,2026-06-14,BOT,Cadillac,19.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,RUS,Mercedes,2.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,ANT,Mercedes,1.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,LEC,Ferrari,3.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,HAM,Ferrari,4.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,NOR,McLaren,5.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,PIA,McLaren,6.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,VER,Red Bull Racing,7.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,HAD,Red Bull Racing,10.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,ALO,Aston Martin,18.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,STR,Aston Martin,22.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,ALB,Williams,13.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,SAI,Williams,14.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,GAS,Alpine,9.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,COL,Alpine,11.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,OCO,Haas F1 Team,17.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,BEA,Haas F1 Team,8.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,LAW,Racing Bulls,16.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,LIN,Racing Bulls,12.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,HUL,Audi,20.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,BOR,Audi,15.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,PER,Cadillac,21.0,,,
2026_10,2026,Austrian Grand Prix,2026-06-28,BOT,Cadillac,19.0,,,
2026_11,2026,British Grand Prix,2026-07-05,RUS,Mercedes,2.0,,,
2026_11,2026,British Grand Prix,2026-07-05,ANT,Mercedes,1.0,,,
2026_11,2026,British Grand Prix,2026-07-05,LEC,Ferrari,3.0,,,
2026_11,2026,British Grand Prix,2026-07-05,HAM,Ferrari,4.0,,,
2026_11,2026,British Grand Prix,2026-07-05,NOR,McLaren,5.0,,,
2026_11,2026,British Grand Prix,2026-07-05,PIA,McLaren,6.0,,,
2026_11,2026,British Grand Prix,2026-07-05,VER,Red Bull Racing,7.0,,,
2026_11,2026,British Grand Prix,2026-07-05,HAD,Red Bull Racing,10.0,,,
2026_11,2026,British Grand Prix,2026-07-05,ALO,Aston Martin,18.0,,,
2026_11,2026,British Grand Prix,2026-07-05,STR,Aston Martin,22.0,,,
2026_11,2026,British Grand Prix,2026-07-05,ALB,Williams,13.0,,,
2026_11,2026,British Grand Prix,2026-07-05,SAI,Williams,14.0,,,
2026_11,2026,British Grand Prix,2026-07-05,GAS,Alpine,9.0,,,
2026_11,2026,British Grand Prix,2026-07-05,COL,Alpine,11.0,,,
2026_11,2026,British Grand Prix,2026-07-05,OCO,Haas F1 Team,17.0,,,
2026_11,2026,British Grand Prix,2026-07-05,BEA,Haas F1 Team,8.0,,,
2026_11,2026,British Grand Prix,2026-07-05,LAW,Racing Bulls,16.0,,,
2026_11,2026,British Grand Prix,2026-07-05,LIN,Racing Bulls,12.0,,,
2026_11,2026,British Grand Prix,2026-07-05,HUL,Audi,20.0,,,
2026_11,2026,British Grand Prix,2026-07-05,BOR,Audi,15.0,,,
2026_11,2026,British Grand Prix,2026-07-05,PER,Cadillac,21.0,,,
2026_11,2026,British Grand Prix,2026-07-05,BOT,Cadillac,19.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,RUS,Mercedes,2.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,ANT,Mercedes,1.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,LEC,Ferrari,3.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,HAM,Ferrari,4.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,NOR,McLaren,5.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,PIA,McLaren,6.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,VER,Red Bull Racing,7.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,HAD,Red Bull Racing,10.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,ALO,Aston Martin,18.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,STR,Aston Martin,22.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,ALB,Williams,13.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,SAI,Williams,14.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,GAS,Alpine,9.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,COL,Alpine,11.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,OCO,Haas F1 Team,17.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,BEA,Haas F1 Team,8.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,LAW,Racing Bulls,16.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,LIN,Racing Bulls,12.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,HUL,Audi,20.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,BOR,Audi,15.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,PER,Cadillac,21.0,,,
2026_12,2026,Belgian Grand Prix,2026-07-19,BOT,Cadillac,19.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,RUS,Mercedes,2.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,ANT,Mercedes,1.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,LEC,Ferrari,3.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,HAM,Ferrari,4.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,NOR,McLaren,5.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,PIA,McLaren,6.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,VER,Red Bull Racing,7.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,HAD,Red Bull Racing,10.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,ALO,Aston Martin,18.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,STR,Aston Martin,22.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,ALB,Williams,13.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,SAI,Williams,14.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,GAS,Alpine,9.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,COL,Alpine,11.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,OCO,Haas F1 Team,17.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,BEA,Haas F1 Team,8.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,LAW,Racing Bulls,16.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,LIN,Racing Bulls,12.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,HUL,Audi,20.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,BOR,Audi,15.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,PER,Cadillac,21.0,,,
2026_13,2026,Hungarian Grand Prix,2026-07-26,BOT,Cadillac,19.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,RUS,Mercedes,2.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,ANT,Mercedes,1.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,LEC,Ferrari,3.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,HAM,Ferrari,4.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,NOR,McLaren,5.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,PIA,McLaren,6.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,VER,Red Bull Racing,7.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,HAD,Red Bull Racing,10.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,ALO,Aston Martin,18.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,STR,Aston Martin,22.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,ALB,Williams,13.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,SAI,Williams,14.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,GAS,Alpine,9.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,COL,Alpine,11.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,OCO,Haas F1 Team,17.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,BEA,Haas F1 Team,8.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,LAW,Racing Bulls,16.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,LIN,Racing Bulls,12.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,HUL,Audi,20.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,BOR,Audi,15.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,PER,Cadillac,21.0,,,
2026_14,2026,Dutch Grand Prix,2026-08-23,BOT,Cadillac,19.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,RUS,Mercedes,2.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,ANT,Mercedes,1.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,LEC,Ferrari,3.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,HAM,Ferrari,4.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,NOR,McLaren,5.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,PIA,McLaren,6.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,VER,Red Bull Racing,7.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,HAD,Red Bull Racing,10.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,ALO,Aston Martin,18.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,STR,Aston Martin,22.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,ALB,Williams,13.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,SAI,Williams,14.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,GAS,Alpine,9.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,COL,Alpine,11.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,OCO,Haas F1 Team,17.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,BEA,Haas F1 Team,8.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,LAW,Racing Bulls,16.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,LIN,Racing Bulls,12.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,HUL,Audi,20.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,BOR,Audi,15.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,PER,Cadillac,21.0,,,
2026_15,2026,Italian Grand Prix,2026-09-06,BOT,Cadillac,19.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,RUS,Mercedes,2.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,ANT,Mercedes,1.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,LEC,Ferrari,3.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,HAM,Ferrari,4.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,NOR,McLaren,5.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,PIA,McLaren,6.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,VER,Red Bull Racing,7.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,HAD,Red Bull Racing,10.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,ALO,Aston Martin,18.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,STR,Aston Martin,22.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,ALB,Williams,13.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,SAI,Williams,14.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,GAS,Alpine,9.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,COL,Alpine,11.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,OCO,Haas F1 Team,17.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,BEA,Haas F1 Team,8.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,LAW,Racing Bulls,16.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,LIN,Racing Bulls,12.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,HUL,Audi,20.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,BOR,Audi,15.0,,,
2026_16,2026,Madrid Grand Prix,2026-09-13,PER,Cadillac,21.0,,,
