race_id,season,race,date,driver,team,grid,position,points,status
2022_18,2022,Japanese Grand Prix,2022-10-09,RUS,Mercedes,8.0,8.0,4.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,LAT,Williams,20.0,9.0,2.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,NOR,McLaren,10.0,10.0,1.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,RIC,McLaren,11.0,11.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,STR,Aston Martin,19.0,12.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,TSU,AlphaTauri,13.0,13.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,MAG,Haas F1 Team,18.0,14.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,BOT,Alfa Romeo,12.0,15.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,ZHO,Alfa Romeo,14.0,16.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,MSC,Haas F1 Team,15.0,17.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,GAS,AlphaTauri,17.0,18.0,0.0,Finished
2022_18,2022,Japanese Grand Prix,2022-10-09,SAI,Ferrari,3.0,19.0,0.0,Accident
2022_18,2022,Japanese Grand Prix,2022-10-09,ALB,Williams,16.0,20.0,0.0,Hydraulics
2022_19,2022,United States Grand Prix,2022-10-23,VER,Red Bull Racing,2.0,1.0,25.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,HAM,Mercedes,3.0,2.0,18.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,LEC,Ferrari,12.0,3.0,15.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,PER,Red Bull Racing,9.0,4.0,12.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,RUS,Mercedes,4.0,5.0,11.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,NOR,McLaren,6.0,6.0,8.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,ALO,Alpine,14.0,7.0,6.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,VET,Aston Martin,10.0,8.0,4.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,MAG,Haas F1 Team,13.0,9.0,2.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,TSU,AlphaTauri,19.0,10.0,1.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,OCO,Alpine,0.0,11.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,ZHO,Alfa Romeo,18.0,12.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,ALB,Williams,8.0,13.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,GAS,AlphaTauri,11.0,14.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,MSC,Haas F1 Team,16.0,15.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,RIC,McLaren,15.0,16.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,LAT,Williams,17.0,17.0,0.0,Finished
2022_19,2022,United States Grand Prix,2022-10-23,STR,Aston Martin,5.0,18.0,0.0,Collision
2022_19,2022,United States Grand Prix,2022-10-23,BOT,Alfa Romeo,7.0,19.0,0.0,Spun off
2022_19,2022,United States Grand Prix,2022-10-23,SAI,Ferrari,1.0,20.0,0.0,Collision damage
2022_20,2022,Mexico City Grand Prix,2022-10-30,VER,Red Bull Racing,1.0,1.0,25.0,Finished
2022_20,2022,Mexico City Grand Prix,2022-10-30,HAM,Mercedes,3.0,2.0,18.0,Finished
2022_20,2022,Mexico City Grand Prix,2022-10-30,PER,Red Bull Racing,4.0,3.0,15.0,Finished
2022_20,2022,Mexico City Grand Prix,2022-10-30,RUS,Mercedes,2.0,4.0,13.0,Finished
2022_20,2022,Mexico City Grand Prix,2022-10-30,SAI,Ferrari,5.0,5.0,10.0,Finished
2022_20,2022,Mexico City Grand Prix,2022-10-30,LEC,Ferrari,7.0,6.0,8.0,Finished
2022_20,2022,Mexico City Grand Prix,2022-10-30,RIC,McLaren,11.0,7.0,6.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,OCO,Alpine,10.0,8.0,4.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,NOR,McLaren,8.0,9.0,2.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,BOT,Alfa Romeo,6.0,10.0,1.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,GAS,AlphaTauri,14.0,11.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,ALB,Williams,17.0,12.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,ZHO,Alfa Romeo,12.0,13.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,VET,Aston Martin,16.0,14.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,STR,Aston Martin,20.0,15.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,MSC,Haas F1 Team,15.0,16.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,MAG,Haas F1 Team,19.0,17.0,0.0,+1 Lap
2022_20,2022,Mexico City Grand Prix,2022-10-30,LAT,Williams,18.0,18.0,0.0,+2 Laps
2022_20,2022,Mexico City Grand Prix,2022-10-30,ALO,Alpine,9.0,19.0,0.0,Engine
2022_20,2022,Mexico City Grand Prix,2022-10-30,TSU,AlphaTauri,13.0,20.0,0.0,Collision damage
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,VER,Red Bull Racing,1.0,1.0,25.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,LEC,Ferrari,3.0,2.0,18.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,PER,Red Bull Racing,2.0,3.0,15.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,SAI,Ferrari,4.0,4.0,12.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,RUS,Mercedes,6.0,5.0,10.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,NOR,McLaren,7.0,6.0,9.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,OCO,Alpine,8.0,7.0,6.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,STR,Aston Martin,14.0,8.0,4.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,RIC,McLaren,13.0,9.0,2.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,VET,Aston Martin,9.0,10.0,1.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,TSU,AlphaTauri,11.0,11.0,0.0,Finished
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,ZHO,Alfa Romeo,15.0,12.0,0.0,+1 Lap
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,ALB,Williams,19.0,13.0,0.0,+1 Lap
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,GAS,AlphaTauri,17.0,14.0,0.0,+1 Lap
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,BOT,Alfa Romeo,18.0,15.0,0.0,+1 Lap
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,MSC,Haas F1 Team,12.0,16.0,0.0,+1 Lap
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,MAG,Haas F1 Team,16.0,17.0,0.0,+1 Lap
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,HAM,Mercedes,5.0,18.0,0.0,Hydraulics
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,LAT,Williams,20.0,19.0,0.0,Collision damage
2022_22,2022,Abu Dhabi Grand Prix,2022-11-20,ALO,Alpine,10.0,20.0,0.0,Water leak
